Row	Site ID	WRIA	Basin	Subbasin	Stream	Agency	Project	Site Code	Latitude	Longitude	2021	2022	2023	2024
513	2197	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Valley Creek (Port Angeles)	Clallam County	Streamkeepers	Valley 1.0	48.110542	-123.450351		68.4		
514	2583	WRIA 20 - Sol Duc	Calawah River/Bogachiel River Basin	Lower Calawah River Subbasin	Elk Creek	Clallam County	Quileute	Elk (Calawah) 0.8	47.959520	-124.352620			79.1	
515	2106	WRIA 20 - Sol Duc	Calawah River/Bogachiel River Basin	Lower Calawah River Subbasin	Elk Creek	Clallam County	Quileute	Elk (Calawah) 1.9	47.952688	-124.339194			84.7	
516	2107	WRIA 20 - Sol Duc	Calawah River/Bogachiel River Basin	Lower Calawah River Subbasin	Elk Creek	Clallam County	Quileute	Elk (Calawah) 2.9	47.947106	-124.308746			81.4	
517	1237	WRIA 20 - Sol Duc	Mt Olympus Basin	Upper Hoh River Subbasin	Twin Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TWIN02	47.832940	-123.992700	75.2	73.6	74.3	
518	2190	WRIA 20 - Sol Duc	Quillayute Lowlands Basin	E Fork Dickey River Subbasin	Thunder Creek	Clallam County	Quileute	Thunder 0.8	48.013779	-124.471004	76.6		88	
519	2582	WRIA 20 - Sol Duc	Quillayute Lowlands Basin	Lower Bogachiel River Subbasin	Mill Creek (Forks)	Clallam County	Quileute	Mill 0.1	47.928558	-124.423843			87.5	
520	2155	WRIA 20 - Sol Duc	Quillayute Lowlands Basin	Lower Bogachiel River Subbasin	Mill Creek (Forks)	Clallam County	Quileute	Mill 3.6	47.939195	-124.380572			94	
521	2075	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Bear Creek (Sol Duc River)	Clallam County	Quileute	Bear (Sol Duc) 0.1	48.066185	-124.234594		87.2	95.8	
522	2587	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Bear Creek (Sol Duc River)	Clallam County	Quileute	Bear (Sol Duc) 5.8	48.097749	-124.157816			89.9	
523	2590	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Bear Creek (Sol Duc River)	Clallam County	Quileute	Bear (Sol Duc) SF 0.1	48.089956	-124.170742	99.8		76.1	
524	2138	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Lake Creek	Clallam County	Quileute	Lake (Sol Duc) 5.9	48.089792	-124.306021			75.3	
525	581	WRIA 24 - Willapa	Naselle River Basin	Lower Naselle River Subbasin	Ellsworth Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-ELLS01	46.392760	-123.886390	56.6	85.1	82.7	
526	1238	WRIA 26 - Cowlitz	Upper Cowlitz River Basin	Ohanapecosh River Subbasin	Laughing Water Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-LAUG07	46.755230	-121.540430	90.6	99.9	86.4	
527	3120	WRIA 28 - Salmon-Washougal	Salmon Creek (Washougal) Basin	Vancouver Subbasin	Burnt Bridge Creek	Clark County Clean Water Division	LCUS	BBC050	45.634690	-122.624040	20	12.1	27.9	
528	580	WRIA 29 - Wind-White Salmon	Wind River Basin	Indian Heaven Subbasin	Trapper Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TRAP08	45.891710	-122.013320	85.4	77.5	90.7	
529	973	WRIA 38 - Naches	Tieton River Basin	Oak Creek Subbasin	Oak Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-OAKC10	46.729870	-120.878070		72.6		
530	3247	WRIA 39 - Upper Yakima	Umtanum Creek/Selah Creek Basin	Umtanum Creek/Selah Creek Subbasin	Umtanum Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-UMTA10	46.877380	-120.575000	77.4	74.1		
531	1233	WRIA 47 - Chelan	Stehekin River Basin	Twentyfive Mile Creek Subbasin	Twentyfive Mile Creek (Chelan)	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TWEN05	47.958100	-120.292490	80.8	87.4	78.7	
532	3287				Aberdeen Reservoir Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-526805	47.264733	-123.694186		83.2		
533	3157				Alder Lake Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-481854	46.755486	-122.230250	67.2			
534	3449				Alger Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-544965	46.268260	-123.399011			84.1	
535	3299				Allen Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005483	48.068373	-122.155751		32		
536	3327				Anderson Creek (Hoh River)	Hoh Indian Tribe	Hoh	AndersonCreek_Hoh	47.772923	-124.323363			80.3	
537	1310				Asotin Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-ASOT13	46.259350	-117.299140		86.4	84.4	
538	3170				Austin Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-547711	48.703800	-122.345918	95.5			
539	1425				Bacon Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BACO09	46.077590	-121.287970		83.5		
540	2696				Ball Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	MP_BALL_0.13	47.163056	-122.216738	38.7	19.7	20.5	
541	3245				Battle Creek	The Tulalip Tribes	Tulalip Tribes Watershed Health Stream Monitoring	TTW044HS-BATT01	48.058960	-122.266732		57.6	53.3	
542	3357				Bear Creek	Sno-King Watershed Council	Sno-King Watershed Council benthic macroinvertebrate analysis of urban & suburban streams in King and Snohomish Counties	5303361	47.682914	-122.092689			54.4	
543	3376				Bear Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-002764	47.842306	-122.162125			77.1	
544	2694				Beaver Creek (Black River)	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	BeaverThCoLittleRock	46.897857	-123.019772	56.1			
545	2586				Beaver Creek (Sol Duc)	Clallam County	Quileute	Beaver 0.1	48.071282	-124.291218			79.9	
546	3393				Big Beef Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-014850	47.605242	-122.795639			70.2	
547	1648				Big Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BIGC04	46.709340	-121.874910		97.6		
548	3125				Big Gulch Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-015020	47.905882	-122.309780	37.6			
549	3325				Big Gulch, South Fork	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011890	47.907795	-122.297267		26.8		
550	3250				Big River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-355852	48.168271	-124.524611		60.3		
551	3180				Big Soos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-004500	47.338631	-122.135591	61.9			
552	1432				Bird Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BIRD09	46.081190	-121.379720		75.8		
553	2866				Black Pine Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BLPN77	47.608360	-120.950400		92.8		
554	3202				Boeing Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018047	47.753021	-122.369063	12			
555	3311				Boise Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018044	47.186512	-122.004472		74.7		
556	2900				Boulder Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	BDR030	45.672335	-122.330519		83.8		
557	2909				Brezee Creek	Clark County Clean Water Division	LCUS	BRZ010	45.860403	-122.669215			56.1	
558	2871				Brown Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BROW01	47.413540	-123.316300		82.9		
559	3266				Brown Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-430852	46.613715	-123.509581		42.6		
560	3332				Bsche'tla Creek	City of Lake Forest Park	Benthic Invertebrates	Bsche'tlaCrLFPSF	47.740140	-122.288120			17.2	14.3
561	3466				Bsche'tla Creek	City of Lake Forest Park	Benthic Invertebrates	BschtlLFPSLowerLFPSF	47.740468	-122.286949				21
562	1408				Burping Brook	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BURP15	47.889130	-117.130550			98.8	
563	3409				Cameron Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-124279	46.262097	-123.230792			79.1	
564	3151				Camp Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-387578	47.146697	-121.702887	86.9			
565	3293				Camp Seven Pond Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-375441	46.612011	-123.536727		43.1		
566	3121				Campen Creek	Clark County Clean Water Division	LCUS	CMP010	45.577140	-122.315370	43.6	27.9	53.1	
567	3286				Capps Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-497010	46.641197	-123.285749		54.6		
568	3167				Carter Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-529633	47.391508	-121.544201	92.2			
569	3193				Cary Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-012404	47.422943	-121.959440	87.3			
570	1647				Cayada Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-CAYA04	47.014332	-121.857520			88.5	
571	3030				Cedar Creek	City of Kirkland	B-IBI	CedarKirk1	47.723953	-122.202051	15.5	15.9	4.6	
572	3431				Cedar Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-345901	45.626779	-122.447370			88.4	
573	3089				Champagne Creek	City of Kirkland	B-IBI	Champagne1	47.701000	-122.239000	13.9	20.2	14.3	
574	3280				Chehalis River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-383771	46.559770	-123.114708		23.2		
575	2797				Chelatchie Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	CHL010	45.911123	-122.446836	68.9	69	76.1	
576	3188				Cherry Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-009916	47.766177	-121.878052	95.6			
577	3155				Cherry Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-454939	47.776298	-121.861165	97.1			
578	2901				China Ditch Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	CHD010	45.692601	-122.495364		33		
579	1410				Christmas Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-CHRI01	47.656730	-124.222190	83			
580	3129				Clallam River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-092094	48.202388	-124.257276	79.9			
581	3200				Clarks Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-016949	47.196223	-122.333485	15			
582	3394				Clover Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-015381	47.127548	-122.395974			36.5	
583	3144				Clovos Passage Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-286953	47.457075	-122.504569	31.4			
584	1412				Coal Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-COAL01	47.971080	-124.586222	87.1			
585	2588				Colby Creek	Clallam County	Quileute	Colby (Dickey) 0.0	47.955600	-124.559949		87	87.2	
586	3418				Cold Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-247327	45.731995	-122.307582			95.1	
587	3366				Cole Woods Creek	City of Bothell	Bothell Bioassesment	WD-1	47.785210	-122.186140			23.1	
588	3041				Coleman Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-COLE10	47.111620	-120.395160	75.7	80.6	90.5	
589	2405				Coplar Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	CW_COPL_0.48	47.078079	-122.169762			93.6	
590	3190				Cottage Lake Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011448	47.745420	-122.091153	31.5			
591	2801				Cougar Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	CGR020	45.706654	-122.682312	26.7	19.5	8.7	
592	2529				Couse Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-COUS10	46.195400	-116.992000	58.8		56.3	
593	2536				Cowiche Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-SFCO10	46.660900	-120.764000	59.2			
594	3134				Crane Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-141164	48.328522	-122.099249	65.8			
595	3126				Cultus Mountain Reservoir Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-058156	48.389452	-122.162103	87			
596	2283				Cummings Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-CUMM10	46.333030	-117.670670	67.2	76.8	87.3	
597	2799				Curtin Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	CUR020	45.722576	-122.591133	28.5	31.9	33.2	
598	1413				Davis Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-DAVI01	47.075310	-123.941120			85.4	
599	3270				Davis Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-041427	47.093784	-123.957719		78.9		
600	3166				Day Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-521159	48.459609	-122.036338	54.8			
601	1667				Deadman Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-DEAD19	48.655940	-118.299900	86.5	73.1	69.9	
602	3403				Dee Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-056191	45.999273	-122.624990			52.9	
603	3257				Deep Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-322411	46.665030	-123.119741		62.5		
604	2532				Deer Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-DEER04	46.284660	-122.463000		92.3		
605	3412				Deer Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-175279	46.303300	-122.471495			92.3	
606	3432				Deer Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-352648	45.626779	-122.086972			93.8	
607	3281				Delezene Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-398170	46.934738	-123.414164		75.8		
608	3090				Denny Creek	City of Kirkland	B-IBI	DennyKirk2	47.712000	-122.244000	36.3	41.2	29.4	
609	3319				Denny Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-004216	47.712217	-122.242066		32.8		
610	3323				Des Moines Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-012054	47.418928	-122.306078		21.3		
611	2291				Dewatto Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-DEWA02	47.469060	-123.025710	88.3			
612	3421				Disappointment Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-255215	46.236061	-122.296638			90.5	
613	3428				Duck Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-304173	45.626779	-123.321861			88.5	
614	3436				Duncan Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-383546	45.626779	-122.099097			96.4	
615	3232				Dwyer Creek	Clark County Clean Water Division	LCUS	DWY020	45.632506	-122.461533		51.6		
616	2234				Eaton Creek	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	EatonThCoYelmHwy	47.049167	-122.727500			56.2	
617	3258				Eight Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-397669	46.607949	-123.423137		73		
618	3328				Elk Creek (Hoh River)	Hoh Indian Tribe	Hoh	ElkCreek_Hoh	47.798147	-124.196573			81.6	
619	3438				Elochoman River tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-430340	45.626779	-123.290359			69.8	
620	3447				Elochoman River tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-524208	46.231300	-123.314038			67.4	
621	3154				Elwah River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-417297	48.084235	-123.531847	53.9			
622	3148				Elwell Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-302990	47.791731	-121.852635	83.6			
623	3261				Fairchild Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-484620	46.697010	-123.635161		71.9		
624	3318				Fennel Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-004324	47.173090	-122.132003		45.6		
625	3183				Fennel Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005156	47.164859	-122.182001	38.3			
626	2902				Fifth Plain Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	FPL010	45.672166	-122.494614		50.4		
627	2903				Fifth Plain Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	FPL050	45.700011	-122.471861		69.7		
628	3297				Finn Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-271959	46.495424	-123.814176		47.6		
629	1430				First Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-FIRS09	47.219380	-120.604330	80.4			
630	3186				Fisher Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-006600	47.530801	-121.843476	88.9			
631	3290				Fronia Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-234915	46.607978	-123.263261		68.6		
632	2798				Gee Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	GEE030	45.817177	-122.737684	54.5	42.8	54.8	
633	2941				Gee Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	GEE050	45.799322	-122.706674	40.3			
634	2929				Gee Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	GEE070	45.791393	-122.676652	27.2			
635	3196				Gold Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013541	47.933316	-123.063621	86.5			
636	2717				Gold Creek, South Fork	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-GOLD77	48.158010	-120.146500	86.7			
637	3143				Goldsborough Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-278749	47.222641	-123.177632	84			
638	3397				Goodnough Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018049	47.380698	-122.624668			38.2	
639	3176				Gorsuch Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-001222	47.455002	-122.448019	43.2			
640	2865				Granite Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-GRAN77	47.494130	-121.640600			59	
641	3165				Green River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-513950	47.223323	-121.761385	79.8			
642	3441				Hagen Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-449690	45.714995	-122.264740			97.2	
643	3251				Half Moon Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-145735	46.582064	-123.471462		68.7		
644	3380				Hansen Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005183	48.550165	-122.211791			44.3	
645	3435				Harrington Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-370445	45.626779	-122.421103			92.2	
646	1875				Hog Canyon Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-HOGC10	47.367940	-117.810310	23.6			
647	3277				Hoh River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-456125	47.798383	-124.292861		84		
648	3192				Honey Dew Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-012016	47.506337	-122.169983	3.9			
649	3137				Hood Canal Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-192747	47.400104	-122.886016	81.4			
650	3426				Hopkey Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-298996	45.626779	-122.543860			75.8	
651	3252				Hoquiam River, Middle Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-060451	47.095491	-123.872906		79.6		
652	2821				Horse Creek	City of Bothell	Bothell Bioassesment	HC-1	47.757920	-122.209500		6.5	0	
653	1659				Huckleberry Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-HUCK04	47.008590	-121.617350		66.3		
654	3384				Huge Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008253	47.412447	-122.705420			82.7	
655	2972				Hunter Creek, North Fork	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-NHUN15	48.130890	-118.050250	91.6		74.9	
656	1409				Hyas Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-HYAS01	47.962150	-124.255960		91.2		
657	3312				Illahee Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-006930	47.608995	-122.609138		43.2		
658	3248				Independence Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-059875	46.769280	-123.210200		50.7		
659	3174				Jenkins Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000404	47.338985	-122.130231	79.6			
660	3310				Jenkins Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018092	47.378399	-122.083508		33.1		
661	3442				Jim Crow Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-491279	46.284033	-123.563306			79.5	
662	3197				Jimmy ComeLately Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013687	47.985850	-123.029194	90.1			
663	3268				Johnson Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-101367	46.314325	-123.768706		36.5		
664	2796				Jones Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	JNS060	45.681405	-122.301941	92.5	94.4	90	
665	3446				Jones Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-520984	45.677801	-122.307714			93.6	
666	1661				Joseph Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-JOSE11	46.027570	-117.018220		73.2		
667	3391				Kelsey Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013552	47.603006	-122.162348			15.9	
668	3390				Kimball Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-013300	47.535568	-121.832287			50.1	
669	3162				Kings Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-497181	47.010308	-122.140695	36.7			
670	3401				Kiona creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-011867	46.524197	-122.001299			65.5	
671	3407				Lacamas Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-111172	46.411602	-122.926206			49.7	
672	2904				Lacamas Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	LAC050	45.638842	-122.456993		40.5		
673	2921				Lacamas Creek (Clark)	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	LAC082	45.672642	-122.449881		81.9		
674	3405				Lacamas Creek, north fork tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-074079	45.716351	-122.374720			98.3	
675	3439				Lake Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-436679	46.552620	-122.284357			52.1	
676	3153				Lake Shannon Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-414430	48.574645	-121.711729	89.1			
677	3316				Leach Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-000709	47.198202	-122.524606		19.2		
678	3322				Lewis Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011360	47.564612	-122.093693		55.7		
679	3410				Lewis River east fork	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-130703	45.834463	-122.534676			76.6	
680	3424				Lewis River tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-266516	46.050512	-122.150761			73.6	
681	3443				Lewis River tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-502842	45.965408	-122.539293			86.6	
682	3445				Lewis River tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-516770	45.963947	-122.317451			64.3	
683	3304				Lilliwaup Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-016471	47.502708	-123.174799		80		
684	3168				Little Mashel River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-530119	46.814321	-122.153415	56.3			
685	2970				Little Swamp Creek	Sno-King Watershed Council	Sno-King Watershed Council benthic macroinvertebrate analysis of urban & suburban streams in King and Snohomish Counties	5303305	47.766800	-122.235730	14.4	20.4		
686	2905				Little Washougal River	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	LWG015	45.609057	-122.352542		69.6		
687	1418				Lost Creek Tributary	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-LOST15	48.643960	-117.436320	83.8			
688	3269				Lytle Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-160803	47.091617	-123.834689		75.5		
689	1669				Marble Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-MARB21	47.916870	-120.711880	92.3	86.4	90.4	
690	2795				Matney Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	MAT010	45.670976	-122.439169	85.2	60.1	72.4	
691	3302				Matriotti Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-008039	48.136355	-123.145226		23		
692	3130				Matriotti Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-101294	48.082397	-123.178580	20.1			
693	3236				Maxwelton Creek	Whidbey Watershed Stewards	Watershed Ambient Monitoring	Maxwelton_4.0	47.991200	-122.417400		35		
694	3389				May Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011504	47.519245	-122.194845			67	
695	3383				McAleer Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-007858	47.772958	-122.314255			27.1	
696	3306				McAleer Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010930	47.761672	-122.299765		33.8		
697	3370				McCormick (Vashon)	Vashon Nature Center	Vashon Benthic Macroinvertebrate Sampling	E1219	47.482259	-122.477711			60.6	
698	3415				McDonald Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-205687	46.349064	-123.408042			88	
699	3172				McDonald Creek Tributary	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-010979	48.021375	-123.213634	69.2			
700	3274				Mckinnon Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-342503	47.573356	-124.220570		63.8		
701	3343				McSorely Creek	Sno-King Watershed Council	Sno-King Watershed Council benthic macroinvertebrate analysis of urban & suburban streams in King and Snohomish Counties	5303346	47.373680	-122.322420			15	
702	3132				Melbourne Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-125355	47.495347	-123.119424	88			
